elapsed_s,backend_cpu_pct_total,backend_rss_mb_total,backend_process_count,postgres_total_cpu_pct,postgres_total_rss_mb,postgres_process_count,db_active_connections,db_total_connections
124.9,23.0,560.9,5,3.5,634.3,32,0,17
128.1,38.2,560.9,5,4.5,634.5,32,0,17
131.2,34.0,561.2,5,4.5,634.7,32,0,17
134.4,21.5,561.3,5,2.0,654.7,33,0,18
137.5,39.0,561.6,5,6.0,655.0,33,0,18
140.6,39.2,561.8,5,8.0,657.4,33,0,18
143.7,39.5,561.8,5,5.0,657.7,33,0,18
146.9,19.0,561.9,5,4.0,657.8,33,0,18
150.0,38.5,562.2,5,5.5,658.1,33,0,18
153.1,28.5,562.6,5,4.0,658.1,33,0,18
156.2,35.0,562.6,5,6.0,658.2,33,0,18
159.3,35.1,562.4,5,3.0,658.4,33,0,18
162.5,30.0,562.6,5,6.5,658.6,33,0,18
165.6,41.0,562.5,5,7.0,658.6,33,0,18
168.7,58.8,562.8,5,9.5,658.6,33,0,18
171.8,45.3,563.0,5,6.5,658.7,33,0,18
174.9,35.7,563.1,5,7.0,658.7,33,0,18
178.1,53.0,563.4,5,8.9,658.7,33,0,18
181.2,63.0,563.3,5,5.0,658.8,33,0,18
184.3,60.8,563.4,5,9.5,658.8,33,0,18
187.5,58.0,563.5,5,8.5,678.7,34,0,19
190.6,61.0,563.5,5,7.5,679.1,34,0,19
193.7,50.3,563.5,5,4.5,679.4,34,0,19
196.8,37.5,563.6,5,8.5,679.6,34,0,19
199.9,35.5,563.6,5,4.0,679.9,34,0,19
203.2,51.2,564.2,5,6.9,682.6,34,2,19
206.3,43.0,564.2,5,7.5,682.7,34,0,19
209.4,71.0,564.3,5,12.0,682.8,34,0,19
212.5,57.5,564.4,5,10.0,682.8,34,0,19
215.7,54.5,564.5,5,6.0,683.0,34,0,19
218.8,53.8,564.4,5,9.0,683.1,34,0,19
221.9,56.2,564.6,5,6.0,703.0,35,0,20
225.0,53.7,564.8,5,9.5,703.2,35,0,20
228.2,69.0,565.3,5,10.5,703.4,35,0,20
231.3,57.8,565.4,5,9.0,703.4,35,0,20
234.4,63.0,565.4,5,8.5,703.5,35,0,20
237.6,66.0,565.5,5,15.3,703.5,35,0,20
240.7,58.5,565.6,5,8.5,703.6,35,0,20
243.9,64.0,565.8,5,6.5,703.6,35,0,20
247.0,68.5,566.1,5,7.0,703.7,35,0,20
250.1,53.0,566.2,5,7.5,703.8,35,0,20
253.2,48.5,566.3,5,8.5,703.9,35,0,20
256.5,71.8,566.6,5,17.3,703.9,35,0,20
259.6,72.1,566.6,5,9.5,704.1,35,0,20
262.7,71.6,566.7,5,11.0,707.5,35,0,20
265.9,65.9,566.9,5,12.5,707.6,35,1,20
269.0,69.4,567.1,5,14.0,707.6,35,0,20
272.1,85.4,567.1,5,16.5,707.6,35,0,20
275.2,103.4,567.2,5,16.0,707.7,35,0,20
278.3,100.5,567.1,5,16.5,707.7,35,0,20
281.4,89.9,567.5,5,14.5,707.7,35,0,20
284.5,96.5,567.9,5,11.0,707.7,35,1,20
287.7,84.4,568.1,5,15.0,707.7,35,0,20
290.8,92.9,568.1,5,12.0,707.7,35,0,20
293.9,89.8,568.3,5,16.0,707.8,35,0,20
297.0,93.3,568.1,5,11.0,707.8,35,1,20
300.2,101.6,568.1,5,15.0,707.8,35,1,20
303.3,81.3,568.2,5,12.5,707.9,35,0,20
306.4,93.5,568.1,5,15.5,707.9,35,0,20
309.5,96.5,568.3,5,14.0,707.9,35,1,20
312.6,113.1,568.4,5,14.5,707.9,35,0,20
315.7,92.5,568.5,5,17.0,708.0,35,0,20
318.8,108.5,568.8,5,17.5,708.0,35,0,20
321.9,114.7,569.1,5,18.0,711.2,35,0,20
325.0,123.4,569.2,5,10.5,711.6,35,0,20
328.1,95.5,569.0,5,13.0,711.7,35,2,20
331.2,100.0,569.0,5,14.5,710.4,35,0,20
334.3,115.2,568.9,5,16.5,710.6,35,0,20
337.4,99.5,568.9,5,17.0,710.7,35,0,20
340.5,111.1,569.0,5,12.5,710.9,35,1,20
343.6,102.5,569.1,5,13.0,710.9,35,0,20
346.7,118.2,569.1,5,15.5,711.0,35,0,20
349.8,98.0,569.1,5,16.0,711.0,35,0,20
352.9,97.4,569.2,5,14.5,710.9,35,0,20
356.0,97.1,569.3,5,18.5,710.9,35,1,20
359.0,96.9,569.4,5,14.0,710.9,35,0,20
362.1,106.7,569.4,5,14.0,710.9,35,0,20
365.2,101.1,569.4,5,22.0,711.1,35,0,20
368.3,104.6,569.6,5,16.0,711.1,35,0,20
371.4,93.9,569.6,5,21.0,711.1,35,0,20
374.5,105.0,569.5,5,13.0,711.1,35,0,20
377.6,107.7,569.5,5,14.0,711.1,35,0,20
380.7,5.0,569.9,5,0.0,711.1,35,0,20
