elapsed_s,backend_cpu_pct_total,backend_rss_mb_total,backend_process_count,postgres_total_cpu_pct,postgres_total_rss_mb,postgres_process_count,db_active_connections,db_total_connections
163.6,101.5,572.4,5,25.0,790.3,35,0,20
166.7,128.0,572.4,5,24.0,791.7,35,0,20
169.9,142.7,572.4,5,25.5,791.9,35,0,20
173.0,113.4,572.3,5,26.5,791.1,35,0,20
176.2,143.3,572.3,5,28.0,792.1,35,0,20
179.3,124.4,572.3,5,28.5,792.0,35,0,20
182.5,146.6,572.3,5,35.8,792.9,35,0,20
185.6,142.0,572.4,5,43.0,792.7,35,0,20
188.8,154.2,572.5,5,35.0,792.8,35,0,20
191.9,147.2,572.4,5,38.0,793.5,35,0,20
195.0,141.2,572.4,5,32.0,794.3,35,0,20
198.1,162.5,572.4,5,43.0,793.9,35,0,20
201.2,159.0,572.4,5,36.5,795.2,35,1,20
204.4,159.0,572.5,5,34.5,795.4,35,0,20
207.5,181.7,572.5,5,38.5,796.2,35,1,20
210.7,159.2,572.6,5,36.5,796.9,35,0,20
213.8,170.0,571.1,5,38.5,795.0,35,0,20
216.9,157.5,571.1,5,39.0,793.0,35,1,20
220.0,198.5,571.3,5,35.0,792.7,35,0,20
223.2,146.3,571.3,5,38.5,793.7,35,0,20
226.3,176.8,571.5,5,39.5,794.3,35,2,20
229.4,184.0,571.6,5,41.0,820.1,37,1,20
232.5,198.5,571.6,5,42.0,784.9,35,0,20
235.7,191.1,571.5,5,46.0,786.7,35,0,20
238.8,193.5,571.5,5,46.5,788.8,35,0,20
241.9,181.6,571.1,5,38.5,787.9,35,0,20
245.1,212.0,571.2,5,50.5,788.7,35,0,20
248.2,205.9,571.2,5,44.5,789.4,35,0,20
251.3,199.6,571.3,5,44.0,789.2,35,0,20
254.4,220.2,571.4,5,39.0,780.6,35,0,20
257.5,224.5,571.6,5,50.5,780.0,35,0,20
260.7,238.0,571.6,5,56.5,785.3,35,0,20
263.8,270.7,572.3,5,53.5,929.0,43,1,31
267.1,278.5,572.5,5,37.3,764.8,35,1,20
270.2,264.0,572.6,5,45.0,758.1,35,1,20
273.3,247.0,572.6,5,57.0,758.2,35,0,20
276.5,285.6,572.1,5,54.5,750.8,35,0,20
279.6,255.0,571.9,5,50.5,748.5,35,1,20
282.7,237.8,571.8,5,40.5,750.1,35,0,20
285.9,312.7,572.2,5,51.8,744.5,35,0,20
289.1,316.9,572.7,5,34.0,747.3,36,2,21
292.2,336.5,573.0,5,54.0,727.6,35,0,20
295.3,381.5,575.0,5,44.0,1280.0,61,0,48
298.5,396.6,575.5,5,41.4,871.1,43,1,31
301.7,368.0,575.5,5,26.2,712.9,35,0,20
304.9,275.9,575.3,5,48.6,760.5,38,2,23
308.1,433.2,575.1,5,30.0,1259.9,62,0,48
311.3,422.8,577.2,5,37.4,713.6,35,1,20
314.4,284.1,577.2,5,71.0,719.9,35,1,20
317.6,302.0,577.3,5,44.5,726.4,35,0,20
320.7,360.4,577.0,5,58.5,1325.4,63,1,48
323.8,449.6,579.2,5,84.0,1295.9,62,2,45
327.0,302.0,579.3,5,54.5,730.5,35,0,20
330.1,269.0,579.3,5,52.5,728.5,35,0,20
333.2,276.4,574.8,5,50.5,766.2,38,2,23
336.4,324.1,573.3,5,45.4,725.1,35,3,21
339.5,370.5,573.9,5,46.0,906.1,44,1,30
342.7,322.3,573.9,5,30.4,780.3,38,0,20
345.8,292.0,573.5,5,65.0,768.4,38,0,22
348.9,257.5,573.5,5,60.0,766.7,37,0,21
352.0,324.5,572.9,5,52.5,721.6,35,1,22
355.2,260.0,572.8,5,48.5,727.0,35,2,20
358.4,262.0,573.0,5,53.3,832.6,40,0,20
361.5,291.5,572.9,5,51.5,767.1,38,0,22
364.6,323.5,573.4,5,40.5,717.9,35,0,20
367.8,0.5,573.4,5,0.0,717.9,35,0,20
370.9,0.0,573.4,5,0.5,717.9,35,0,20
374.1,0.5,573.4,5,0.0,717.9,35,0,20
377.2,1.0,573.4,5,0.0,717.8,35,0,20
380.3,2.5,573.4,5,0.0,717.8,35,0,20
