elapsed_s,backend_cpu_pct_total,backend_rss_mb_total,backend_process_count,postgres_total_cpu_pct,postgres_total_rss_mb,postgres_process_count,db_active_connections,db_total_connections
190.9,73.9,580.3,5,9.5,819.5,35,0,20
194.0,71.0,580.4,5,16.5,821.1,35,0,20
197.2,69.5,580.4,5,12.5,821.9,35,0,20
200.3,72.9,580.4,5,15.5,822.2,35,0,20
203.4,79.0,580.2,5,10.5,822.9,35,0,20
206.5,81.9,580.4,5,11.5,823.0,35,0,20
209.7,72.8,580.5,5,17.3,824.2,35,0,20
212.8,67.4,580.5,5,13.5,825.2,35,0,20
216.0,71.4,580.4,5,13.5,826.0,35,0,20
219.1,79.5,580.5,5,13.0,825.8,35,0,20
222.2,83.9,580.5,5,15.5,826.3,35,0,20
225.3,74.9,580.5,5,13.0,826.8,35,0,20
228.5,84.4,580.5,5,16.0,827.0,35,0,20
231.6,93.0,580.6,5,15.5,827.1,35,0,20
234.7,77.4,580.6,5,13.5,827.2,35,0,20
237.8,88.5,580.5,5,13.5,827.5,35,0,20
240.9,96.9,580.7,5,12.5,821.1,35,0,20
244.0,82.4,580.7,5,8.5,821.4,35,0,20
247.1,82.5,580.7,5,11.0,821.5,35,0,20
250.4,108.8,580.5,5,18.4,823.5,35,0,20
253.5,107.4,580.6,5,19.0,825.0,35,0,20
256.6,99.0,580.6,5,20.5,826.3,35,0,20
259.7,99.0,580.8,5,13.5,827.2,35,0,20
262.8,91.9,580.9,5,16.5,827.4,35,1,20
266.0,89.6,580.8,5,16.5,827.4,35,0,20
269.1,115.5,580.9,5,16.5,829.8,35,0,20
272.3,104.5,580.7,5,20.0,830.6,35,1,20
275.4,78.9,580.6,5,11.0,823.8,35,0,20
278.5,105.0,580.8,5,15.5,824.5,35,0,20
281.6,98.9,580.7,5,11.5,824.8,35,0,20
284.7,102.5,580.7,5,14.5,825.0,35,0,20
287.8,121.1,580.9,5,15.5,825.4,35,0,20
290.9,106.0,580.8,5,24.0,825.6,35,0,20
294.0,103.4,580.8,5,11.0,825.4,35,1,20
297.2,115.0,581.0,5,17.0,818.9,35,0,20
300.3,100.5,580.9,5,16.5,820.0,35,1,20
303.4,116.0,580.9,5,18.5,820.1,35,0,20
306.5,127.0,581.0,5,19.5,820.4,35,0,20
309.7,114.5,581.1,5,23.5,823.0,35,0,20
312.8,129.4,581.1,5,16.5,826.5,35,0,20
316.0,121.4,581.1,5,18.0,819.8,35,0,20
319.1,120.5,581.1,5,15.5,820.9,35,0,20
322.2,132.1,581.3,5,17.0,814.3,35,0,20
325.3,120.1,581.1,5,20.5,815.6,35,0,20
328.6,117.3,581.4,5,21.3,807.8,35,0,20
331.7,147.5,581.4,5,24.5,810.5,35,0,20
334.8,143.3,581.3,5,16.5,811.1,35,0,20
337.9,130.3,581.1,5,15.0,811.6,35,1,20
341.1,137.3,581.1,5,18.5,812.0,35,0,20
344.2,146.3,581.1,5,12.5,809.1,35,0,20
347.3,154.8,581.6,5,19.5,768.4,35,1,20
350.4,148.0,581.6,5,17.0,775.1,35,0,20
353.6,155.2,581.6,5,22.0,776.7,35,0,20
356.7,149.0,582.0,5,16.0,761.3,35,1,20
359.8,141.0,582.3,5,25.0,764.8,35,0,20
362.9,145.2,582.5,5,17.0,758.6,35,1,20
366.0,172.9,582.5,5,24.0,748.3,35,0,20
369.1,158.3,581.8,5,20.5,755.2,35,0,20
372.3,159.8,581.5,5,24.5,764.4,35,0,20
375.4,163.0,581.4,5,21.5,782.1,36,0,20
378.5,160.8,581.4,5,34.5,771.3,35,0,20
381.6,156.8,581.5,5,26.5,769.4,35,0,20
384.7,156.8,581.9,5,19.5,762.6,35,0,20
388.0,158.0,582.0,5,26.0,768.3,35,0,20
391.1,158.5,581.9,5,32.0,774.0,35,0,20
394.3,175.0,581.4,5,28.0,768.1,35,0,20
397.5,161.5,581.6,5,28.2,767.8,35,0,20
400.6,179.9,581.6,5,27.5,770.6,35,0,20
403.7,193.9,582.1,5,18.0,748.4,35,0,20
406.8,157.8,582.1,5,27.0,747.0,35,0,20
409.9,183.3,582.0,5,20.0,764.1,36,0,20
413.0,174.9,581.7,5,31.0,744.4,35,0,20
416.1,176.3,581.6,5,24.0,742.9,35,0,20
419.2,168.8,581.7,5,28.0,745.6,35,0,20
422.3,184.3,582.3,5,20.5,736.7,35,0,20
425.4,174.3,582.3,5,29.0,740.7,35,1,20
428.5,182.4,582.3,5,22.0,745.1,35,0,20
431.6,194.0,581.6,5,28.5,758.6,35,0,20
434.7,174.3,581.5,5,22.5,761.5,35,0,20
437.8,171.2,581.5,5,20.5,768.1,35,1,20
440.9,169.2,581.5,5,23.5,771.2,35,0,20
444.0,157.8,581.5,5,18.0,766.7,35,0,20
447.1,164.2,581.6,5,25.5,768.2,35,0,20
450.2,208.9,582.1,5,32.5,764.2,35,0,20
453.3,160.1,582.2,5,17.0,763.0,35,0,20
456.4,169.2,582.2,5,20.5,764.0,35,0,20
459.5,185.5,581.9,5,26.5,760.4,35,0,20
462.6,138.3,582.0,5,21.5,748.1,35,0,20
465.7,0.5,582.0,5,0.5,748.1,35,0,20
468.8,0.0,582.0,5,0.5,748.1,35,0,20
471.9,0.5,582.0,5,0.5,748.0,35,0,20
475.0,0.0,582.0,5,0.0,748.0,35,0,20
478.1,1.0,582.0,5,1.0,748.0,35,0,20
481.2,2.0,582.0,5,0.0,747.8,35,0,20
