elapsed_s,backend_cpu_pct_total,backend_rss_mb_total,backend_process_count,postgres_total_cpu_pct,postgres_total_rss_mb,postgres_process_count,db_active_connections,db_total_connections
226.6,1.5,563.4,5,0.0,724.5,35,0,20
229.8,1.5,563.4,5,0.0,724.5,35,0,20
232.9,0.0,563.4,5,0.0,724.5,35,0,20
236.1,0.5,563.4,5,0.5,724.5,35,0,20
239.2,1.0,563.4,5,1.0,724.5,35,0,20
242.3,0.5,563.4,5,0.0,724.5,35,0,20
245.5,0.5,563.4,5,0.5,724.5,35,0,20
248.6,0.5,563.4,5,1.5,724.5,35,0,20
251.7,0.0,563.4,5,0.5,724.5,35,0,20
254.9,0.5,563.4,5,0.0,724.5,35,0,20
258.0,0.0,563.4,5,0.0,724.5,35,0,20
261.2,1.5,563.4,5,0.5,724.5,35,0,20
264.3,0.5,563.4,5,0.5,724.5,35,0,20
267.5,2.0,563.4,5,0.0,724.5,35,0,20
270.6,1.5,563.4,5,0.0,724.5,35,0,20
273.9,0.5,563.4,5,0.0,724.5,35,0,20
277.1,0.5,563.4,5,0.0,724.5,35,0,20
280.2,0.0,563.4,5,0.5,724.5,35,0,20
283.3,9.5,560.3,5,3.0,725.7,35,0,20
286.5,8.0,560.5,5,1.5,726.8,35,0,20
289.6,15.0,560.5,5,6.0,729.6,35,0,20
292.8,18.0,560.6,5,5.5,732.2,35,0,20
295.9,14.5,560.4,5,9.5,737.3,35,0,20
299.0,22.5,560.5,5,4.5,740.4,35,0,20
302.2,20.1,560.5,5,5.5,743.4,35,0,20
305.3,25.0,560.5,5,8.0,748.1,35,0,20
308.5,37.8,560.5,5,13.5,754.5,35,0,20
311.6,34.8,560.5,5,7.0,756.5,35,0,20
314.8,38.8,560.5,5,13.0,758.6,35,0,20
317.9,36.9,560.6,5,6.0,759.1,35,0,20
321.0,45.8,560.6,5,11.5,761.7,35,0,20
324.2,46.2,560.6,5,9.5,763.9,35,1,20
327.3,39.8,560.6,5,10.0,764.4,35,0,20
330.4,45.7,560.6,5,15.5,765.0,35,0,20
333.6,50.6,560.7,5,11.5,766.0,35,0,20
336.7,47.8,560.8,5,13.0,766.5,35,0,20
339.8,50.8,560.8,5,17.5,766.6,35,0,20
343.0,50.0,560.8,5,17.5,767.5,35,0,20
346.1,61.9,560.8,5,14.0,768.6,35,0,20
349.4,67.1,560.9,5,18.0,770.8,35,0,20
352.5,71.9,560.8,5,23.5,772.9,35,0,20
355.7,67.6,560.7,5,21.0,775.2,35,0,20
358.8,72.1,560.7,5,18.0,776.8,35,0,20
362.0,70.5,560.6,5,19.5,778.0,35,0,20
365.1,86.1,560.9,5,18.5,779.1,35,1,20
368.2,84.0,561.0,5,23.0,779.3,35,0,20
371.3,75.0,561.0,5,14.0,779.7,35,0,20
374.5,84.5,561.0,5,19.0,780.2,35,0,20
377.6,90.0,560.8,5,20.5,781.2,35,0,20
380.7,90.5,560.9,5,24.5,782.2,35,1,21
383.9,115.0,561.1,5,18.0,774.3,35,0,20
387.0,99.1,561.2,5,19.0,775.0,35,0,20
390.1,102.5,561.1,5,24.0,775.9,35,0,20
393.3,117.4,561.2,5,19.5,776.6,35,0,20
396.4,113.9,561.2,5,30.5,776.8,35,0,20
399.5,122.0,561.2,5,22.0,777.8,35,0,20
402.7,112.5,561.0,5,29.5,778.0,35,0,20
405.8,100.5,561.1,5,25.5,778.3,35,0,20
408.9,127.0,561.0,5,33.5,783.0,35,0,20
412.0,122.0,561.1,5,37.0,783.6,35,0,20
415.2,126.0,561.0,5,25.0,784.8,35,0,20
418.3,130.0,561.1,5,33.5,787.1,35,0,20
421.4,133.8,560.9,5,29.0,788.8,35,0,20
424.5,166.3,561.0,5,40.0,788.5,35,0,20
427.6,205.9,561.3,5,48.0,784.9,35,0,20
430.7,168.3,561.3,5,33.5,785.9,35,0,20
433.8,180.0,561.4,5,36.5,786.6,35,1,20
436.9,176.8,561.2,5,42.0,786.9,35,0,20
440.1,209.4,561.2,5,51.5,787.5,35,0,20
443.3,177.3,561.3,5,37.4,784.9,35,1,20
446.4,190.9,561.4,5,44.5,784.4,35,0,20
449.5,198.5,561.7,5,41.5,780.4,35,0,20
452.6,209.1,562.1,5,46.1,767.4,35,1,20
455.8,232.2,562.1,5,45.5,765.8,35,1,20
458.9,224.6,562.2,5,43.0,762.5,35,0,20
462.0,245.2,561.5,5,46.0,765.6,35,0,20
465.1,231.1,561.7,5,45.0,759.1,35,0,20
468.2,233.6,561.8,5,43.5,759.0,35,1,20
471.3,282.0,561.9,5,49.5,764.1,35,1,20
474.5,242.0,561.8,5,48.7,761.9,35,1,20
477.6,224.1,561.7,5,53.7,764.3,35,2,20
480.7,290.3,562.0,5,49.5,759.1,35,0,20
