elapsed_s,backend_cpu_pct_total,backend_rss_mb_total,backend_process_count,postgres_total_cpu_pct,postgres_total_rss_mb,postgres_process_count,db_active_connections,db_total_connections
364.7,122.3,605.7,5,27.9,1157.4,58,0,35
368.9,146.6,607.9,5,34.8,1173.9,59,2,48
372.6,161.8,609.8,5,15.9,986.5,49,0,34
375.9,149.1,609.9,5,36.6,1112.6,56,0,38
380.2,156.1,609.4,5,32.5,1137.4,57,1,48
384.2,168.7,609.2,5,33.4,1310.4,63,0,47
387.7,153.9,609.3,5,34.3,1184.2,59,0,41
391.1,126.8,609.1,5,20.2,1019.7,51,0,47
395.9,153.3,609.0,5,26.9,991.0,50,0,37
399.5,138.3,611.3,5,25.1,1129.3,56,0,41
402.6,48.7,613.9,5,7.0,1129.8,56,0,41
405.9,97.2,615.8,5,12.7,1131.3,56,0,41
409.4,65.0,616.4,5,9.3,1132.0,56,0,41
412.7,64.9,617.7,5,7.2,1132.6,56,0,41
415.9,61.5,618.3,5,9.0,1132.8,56,0,41
419.2,49.6,618.9,5,10.7,1131.7,56,0,41
422.5,66.8,619.1,5,14.8,1127.6,56,0,41
425.7,44.9,619.1,5,11.5,1129.8,56,1,41
429.0,78.5,621.9,5,24.4,1277.0,63,0,48
432.2,80.2,622.0,5,14.0,1131.1,56,0,41
435.4,76.7,622.0,5,13.5,1130.8,56,0,42
441.8,87.4,620.5,5,18.7,1259.0,63,0,48
445.2,99.2,622.0,5,20.2,1284.3,63,0,48
448.5,107.2,622.1,5,11.5,1135.8,56,0,41
451.7,95.6,622.1,5,16.5,1130.1,56,0,41
455.1,97.7,621.6,5,19.2,1271.7,63,0,48
458.3,101.5,621.3,5,13.0,1129.0,56,0,41
461.6,100.9,622.6,5,13.5,1274.1,63,0,48
464.8,100.0,622.9,5,14.0,1276.7,63,0,48
468.0,52.0,623.8,5,8.4,1277.0,63,0,48
471.2,14.6,626.3,5,1.0,1277.0,63,0,48
474.4,17.1,628.3,5,2.0,1291.9,64,0,48
477.6,8.7,629.4,5,1.0,1277.0,63,0,48
480.8,2.0,629.8,5,2.0,1277.0,63,0,48
484.1,2.4,630.4,5,0.5,1276.9,63,0,48
487.3,1.9,630.8,5,1.0,1276.8,63,0,48
490.4,2.0,630.9,5,0.5,1276.3,63,0,48
493.6,0.0,630.9,5,0.5,1276.3,63,0,48
496.8,18.4,635.8,5,5.8,1279.8,63,0,48
500.1,15.6,636.7,5,3.9,1297.7,64,0,48
503.5,3.3,636.7,5,3.4,1280.8,63,0,48
506.7,2.4,636.8,5,0.5,1280.8,63,0,48
509.9,2.0,636.8,5,2.5,1298.5,64,0,48
517.6,1.4,636.8,5,0.6,1280.8,63,0,48
520.8,1.0,636.8,5,2.0,1280.7,63,0,48
524.0,0.0,636.8,5,1.0,1280.7,63,0,48
527.2,2.9,636.8,5,0.5,1280.7,63,0,48
530.4,13.2,636.2,5,1.5,1280.7,63,0,48
533.6,2.9,636.2,5,1.0,1280.7,63,0,48
536.8,5.4,636.4,5,2.0,1280.7,63,0,48
540.0,2.0,636.7,5,1.0,1280.7,63,0,48
543.2,0.5,636.7,5,0.5,1280.7,63,0,48
546.4,2.0,636.7,5,2.5,1280.7,63,0,48
549.7,1.0,636.7,5,1.4,1280.7,63,0,48
552.9,2.0,636.7,5,1.0,1280.7,63,0,48
556.0,1.5,636.7,5,0.5,1280.7,63,0,48
559.2,13.6,636.6,5,2.9,1280.7,63,0,48
562.8,2.2,636.7,5,1.3,1280.7,63,0,48
566.0,13.0,637.0,5,1.0,1280.7,63,0,48
569.4,0.5,637.0,5,2.3,1280.6,63,0,48
572.6,0.5,637.0,5,0.5,1280.6,63,0,48
575.9,1.5,637.0,5,1.4,1280.6,63,0,48
579.1,0.0,637.0,5,1.9,1280.6,63,0,48
582.4,1.5,637.0,5,1.4,1280.6,63,0,48
