elapsed_s,backend_cpu_pct_total,backend_rss_mb_total,backend_process_count,postgres_total_cpu_pct,postgres_total_rss_mb,postgres_process_count,db_active_connections,db_total_connections
315.1,403.0,575.9,5,65.0,1342.3,63,2,48
318.2,432.0,576.5,5,53.0,1345.5,63,1,47
321.4,443.2,576.7,5,49.9,1189.2,57,0,42
324.5,442.3,576.8,5,39.6,1263.0,60,1,43
327.7,384.6,575.8,5,35.9,823.0,41,1,23
330.9,437.4,575.4,5,40.3,1147.9,56,0,40
334.0,450.4,575.5,5,37.9,861.3,43,0,29
337.2,450.7,575.8,5,29.6,1085.6,53,1,38
340.5,443.0,576.4,5,37.0,1095.2,54,4,36
343.7,378.8,576.9,5,32.8,745.1,36,0,21
346.8,361.5,576.9,5,43.2,764.3,37,2,21
349.9,416.0,576.8,5,47.5,1321.6,63,2,48
353.2,436.2,576.6,5,46.9,1008.1,50,2,38
356.4,436.9,576.7,5,45.9,1148.4,56,1,38
359.7,441.5,576.8,5,53.0,1291.4,62,1,48
362.8,336.7,577.3,5,37.5,721.5,35,0,20
366.0,1.0,577.3,5,0.5,721.6,35,0,20
369.1,1.5,577.3,5,1.0,721.7,35,0,20
372.2,0.0,577.3,5,0.0,721.8,35,0,20
375.4,0.5,577.3,5,0.0,721.9,35,0,20
378.6,1.4,577.3,5,1.0,721.9,35,0,20
381.8,0.0,577.3,5,1.0,722.0,35,0,20
